 Month	  Low     2      3      4      5      6      7      8      9    High 
197603   0.63   4.44   2.27   3.39   4.06   2.86   0.94   2.41   0.81   0.78
197604  -3.15  -2.89  -1.36   0.51  -0.32  -0.61  -0.08  -0.33  -0.16  -2.61
197605  -0.02  -1.74  -2.15  -0.16  -0.43  -0.97   0.29  -0.54  -2.14  -2.71
197606   7.02   4.97   3.42   4.63   6.72   2.29   4.99   2.95   3.66   4.60
197607  -1.00  -0.50  -2.21   0.00   1.21   0.49  -0.59  -1.67  -1.70  -1.12
197608  -1.57   1.01   0.29  -0.36   2.06  -0.24  -0.66  -0.39  -2.43  -2.24
197609   1.83   1.58   2.30   3.03   3.33   1.76   3.88   2.91   0.70   2.40
197610  -3.61  -2.28  -2.12  -2.70  -2.40  -0.01  -0.73  -3.13  -2.54  -3.40
197611  -0.05  -2.43  -0.72   1.77   1.60   1.16   1.35   2.18   4.12   3.19
197612   5.14   5.45   5.29   6.20   4.57   5.59   8.15   8.45   6.73   8.29
197701  -9.31  -4.64  -6.31  -3.49  -2.48  -2.21  -2.02  -2.10  -1.18   2.51
197702  -1.83  -1.42  -1.57  -0.68  -1.85  -1.12  -2.08  -2.44  -1.80  -1.90
197703  -2.75  -1.59  -0.04  -1.78   0.29  -0.56  -1.91   0.02  -0.90  -0.69
197704  -4.07  -1.75  -0.42   1.22  -1.49   2.87   1.40   3.84   2.03   3.94
197705  -2.39  -2.95  -2.65  -1.27   0.26  -0.47   0.69  -0.06  -0.16   0.60
197706   5.83   4.63   4.27   5.93   4.38   3.60   4.43   5.72   6.94   7.16
197707  -2.36  -2.14   0.04  -1.88  -2.14  -0.91  -0.34  -0.92  -0.79  -1.19
197708   2.00   0.85  -0.06  -3.31  -2.00  -2.56  -2.95  -2.16  -2.09  -2.04
197709  -2.18  -1.09  -0.65   0.81   2.40   0.46   0.97   1.03   2.06   1.00
197710  -4.91  -3.84  -3.79  -3.35  -4.77  -3.23  -2.97  -2.76  -3.68  -4.58
197711   3.31   3.92   3.83   3.99   3.75   4.94   5.65   6.81   6.98   8.59
197712   0.25  -0.60   0.77   1.53   0.88  -0.21   0.60   1.48   2.18   1.70
197801  -5.54  -6.00  -6.38  -4.83  -5.36  -5.49  -5.23  -5.43  -5.31  -3.88
197802  -4.40  -2.16  -1.18  -1.29  -0.11  -0.61  -0.85   0.06   1.78   1.47
197803   3.38   3.23   4.59   3.20  -0.41   3.90   4.08   5.60   6.24   6.57
197804  11.42   9.81   8.52  10.18   5.78   6.06   4.98   8.75   9.70   9.99
197805   1.86   1.78   1.64   0.93   0.35   2.75   3.56   4.62   5.86   8.94
197806  -4.78  -2.20  -1.23  -1.23  -0.70  -0.43  -0.96   0.48   0.42   2.13
197807   4.52   4.19   5.33   4.32   5.83   5.58   7.94   6.70   9.54   9.89
197808   4.10   4.75   3.31   2.89   3.10   4.27   3.88   4.92   7.89  10.39
197809   0.85   1.61  -0.46  -0.87  -1.38  -1.79  -1.89  -1.72  -2.32  -4.58
197810 -10.84  -7.37  -8.39  -8.18 -11.91 -12.46 -14.76 -16.15 -19.52 -23.01
197811   2.73   1.71   2.43   3.53   1.92   4.06   4.22   5.60   7.61  11.04
197812  -2.12  -1.17   0.34  -0.49   1.63   5.06   1.31   1.90   3.53   3.54
197901   9.63   6.46   4.97   4.92   3.79   4.24   3.75   4.51   5.47   6.63
197902  -2.67  -3.03  -1.87  -2.69  -3.05  -1.93  -2.72  -2.81  -4.75  -4.32
197903   8.46   5.09   4.85   2.94   5.86   7.23   6.21   8.18   8.89  10.56
197904   0.50  -0.72   1.62   0.51  -0.81   0.83   0.61   2.14   0.79   1.55
197905  -2.50  -1.31  -0.06  -0.42  -0.61   0.23  -3.55  -1.87  -2.31  -0.97
197906   5.68   4.68   3.36   3.30   5.59   4.36   6.08   3.20   7.18   6.81
197907   2.73   2.27   1.79   2.26   1.76   1.40   0.91   1.20   0.98   1.90
197908   8.33   8.30   6.23   6.16   4.44   4.44   5.54   7.01   7.99   7.34
197909  -3.72  -2.84  -2.71  -0.29  -1.83  -0.05  -1.29   2.95   2.64   4.19
197910 -13.27  -8.01  -6.98  -8.17  -7.34  -8.01  -7.22  -6.45  -4.45  -6.50
197911   2.21   4.82   4.07   1.83   5.62   5.96   8.84   9.97  11.24  12.55
197912   2.74  -0.42   1.06   2.11   2.76   2.86   1.40   5.09   3.20   8.90
198001   4.08   0.72   2.67   1.02   3.69   6.97   8.91   9.37  11.85  13.80
198002  -5.11  -3.67  -5.00  -5.32  -5.33  -0.73   0.66   4.26   6.61   5.16
198003  -3.74  -7.10  -6.43  -6.31  -8.82 -10.72 -12.86 -14.81 -16.65 -21.19
198004   6.78   6.16   6.97   4.30   2.54   3.57   5.21   3.41   5.15   6.85
198005   9.15   5.49   6.56   5.84   6.98   6.92   7.62   7.26   5.23   3.79
198006   4.70   2.33   3.49   1.71   1.50   2.98   3.01   3.97   4.03   6.31
198007  10.01   9.41   8.71   5.64   4.73   5.92   7.54   8.78   6.74   6.40
198008   2.70   2.39  -0.03   1.84   0.18   1.77   2.25   2.13   2.54   5.17
198009   0.08  -0.30  -0.20  -0.92  -0.88   2.44   3.03   4.51   5.87   8.35
198010  -1.74  -2.66  -1.31   2.00  -1.82  -0.67   2.01   5.85   5.30   5.30
198011   0.86  -0.51   1.58   5.40   7.74  13.15  12.42  16.39  21.83  17.09
198012  -0.28   2.84   2.74  -0.03  -1.49  -0.73  -5.42  -6.65  -7.74  -7.49
198101  -0.68   0.85   3.04  -0.19  -0.67  -2.70  -3.26  -5.32  -7.07 -11.26
198102  -0.11   3.85   2.08   1.85   2.02   2.81   3.09   0.39   2.22  -0.08
198103  10.18   4.60   2.78   4.76   3.17   3.24   2.83   3.88   6.22   8.41
198104  -1.44   0.33   0.08   0.85  -1.57  -2.70   0.34  -4.20  -1.27   0.54
198105   0.03   1.92  -0.63   1.29   2.18  -0.05  -0.33   1.71   2.32   6.30
198106   4.35   2.72   1.06  -0.55  -0.77  -1.60  -1.65  -3.23  -4.47  -8.45
198107   4.67   2.79   0.43   0.73  -1.95  -2.54  -2.21  -1.39  -1.25  -2.41
198108  -7.82  -4.75  -3.74  -4.74  -4.55  -6.11  -7.61  -4.94  -6.65  -8.48
198109  -9.95  -6.96  -5.32  -6.04  -4.32  -4.77  -6.31  -4.23  -5.11  -8.68
198110   3.47   6.01   2.53   6.39   6.10   5.27   7.09   5.84   8.50  12.06
198111   3.71   4.90   5.24   7.16   4.39   4.10   5.31   3.46   2.98   2.76
198112  -5.24  -4.16  -2.10  -2.44  -1.73  -2.22  -2.62  -3.03  -2.30  -2.63
198201  -4.80  -6.12  -1.15  -4.66  -1.63  -2.42   0.00  -1.25  -0.10  -3.56
198202  -9.32  -9.65  -5.44  -6.46  -5.52  -3.99  -1.80  -3.04  -0.51  -4.90
198203  -4.45  -2.43  -1.30  -1.29  -0.78  -2.17  -0.10   1.68   1.69  -0.52
198204   5.68   4.34   4.83   4.07   4.29   3.73   4.73   5.44   2.75   5.22
198205  -6.44  -4.61  -3.58  -1.30  -2.91  -1.16  -2.91  -2.85  -3.02  -1.98
198206  -9.06  -5.39  -2.53  -1.00  -4.54  -2.74  -1.00  -0.72   0.05   0.84
198207  -6.65  -4.40  -4.05  -3.05  -4.48  -3.95  -2.47  -0.33   2.55  -1.52
198208  10.68  16.47  15.12  12.80  11.52  13.52  10.52  11.34  10.47   9.69
198209  -3.51   0.18   2.30   3.13   1.23   2.06   0.99   1.97   2.48   4.90
198210  13.75  12.34  13.06  10.92   9.22  16.70  12.57  10.63  10.36  13.93
198211   1.62   4.68  -0.19   5.95   4.18   5.30   6.85   5.57   6.59  10.14
198212   3.79   2.54   1.35  -0.76  -0.07   2.18   0.95   0.50   2.78   0.14
198301   7.03   4.74   4.67   8.94   4.46   1.64   2.41   1.89   4.51   2.54
198302  -2.03   2.26   2.60   1.17   3.51   2.88   4.15   4.26   5.05   6.89
198303   2.21   3.99   4.02   4.12   1.27   3.81   2.89   3.71   3.27   4.88
198304   6.60   8.55   7.60   6.46   5.44   5.87   5.37  10.57   4.79  10.69
198305   8.80   2.04  -0.30   0.60   0.97  -0.76  -0.49  -0.16   1.50   4.75
198306   4.90   4.83   2.51   0.82   2.00   4.40   2.25   6.41   4.81   5.76
198307  -2.71  -1.39  -3.48  -2.35  -2.35  -4.23  -1.79  -3.22  -3.84  -7.90
198308  -0.70   3.97   3.78   2.37   2.36  -0.63  -0.25  -2.38  -5.03  -4.50
198309   3.56   1.63   0.74   0.24   3.16   1.36   4.13  -0.92   3.36   1.13
198310  -1.84   2.17  -2.37  -1.21  -1.73  -1.39  -2.48  -4.83  -5.74  -9.41
198311   4.46   1.11   3.41   2.83   2.55   3.63   3.92   0.04   3.76   5.33
198312   0.27  -1.20  -1.22  -1.01  -2.10  -2.88   0.07  -0.12   1.16  -2.73
198401  -1.89  -0.73   0.95  -0.69  -0.83  -0.71  -0.46  -0.98  -3.01  -6.66
198402  -5.59  -3.86  -4.75  -2.42  -3.21  -3.98  -4.06  -4.29  -4.12  -6.03
198403  -1.16   1.63   1.90   1.91   1.67   1.83   0.86   1.60   1.14   2.31
198404  -0.98  -0.06  -1.05  -1.39   1.13   0.78   0.44  -0.40   2.20   1.66
198405  -8.80  -5.44  -5.16  -3.87  -4.87  -5.46  -4.72  -4.57  -4.66  -5.43
198406   1.21   3.91   3.51   2.17   4.18   5.38   2.03   1.28   1.77   1.51
198407  -6.97  -5.16  -1.17  -3.14  -1.95  -0.23  -1.18  -2.51  -2.15  -2.14
198408  13.49  16.10  13.93  11.50  12.45  12.83  11.72   9.72   8.18   8.72
198409  -3.36  -0.74  -1.50  -2.84   0.32   0.06  -0.53   2.26   1.15   1.27
198410  -3.38  -3.11  -0.10  -0.36   0.39  -0.44   1.08   1.25   0.80   0.64
198411  -4.63  -1.10  -1.06  -0.20  -1.23  -0.99  -0.86  -1.04  -0.73  -1.28
198412   1.01  -0.11   2.20   3.72   2.39   1.53   2.81   2.36   3.06   2.66
198501  16.57  13.80  11.71  10.10  10.68   9.66   7.48   6.54   4.83   6.48
198502   0.31   1.39   0.37   1.15   2.06   2.10   1.47   1.32   2.86   2.94
198503  -0.99  -0.78  -0.51  -0.47  -0.48   2.59  -1.53   0.75   0.36  -0.54
198504  -3.42  -2.31  -1.55   0.86  -0.08  -0.65  -0.28   0.69   0.50   0.12
198505  -0.52   2.11   3.33   5.94   4.14   7.20   8.05   6.40   6.26   7.58
198506  -1.23  -0.15   1.84   1.11  -0.02   2.14   1.96   3.32   2.90   3.82
198507   2.84   5.47   2.36   1.48   2.24   0.33  -1.02  -2.71  -2.02  -1.54
198508  -2.98  -2.09  -0.77  -2.05  -0.91   0.20   0.09   1.22   0.36  -0.88
198509  -8.88  -5.32  -3.45  -3.10  -4.31  -2.89  -3.57  -2.85  -4.41  -5.04
198510   0.15   0.25   2.33   4.20   3.91   4.59   5.82   5.44   5.67   7.45
198511   6.83   7.68   8.49   8.32   6.65   6.97   5.80   5.66   6.94   7.99
198512   3.49   5.25   4.37   7.51   4.59   3.14   3.72   4.42   4.14   3.97
198601  -2.14   0.93   1.88   1.09   0.08  -1.31   0.43   2.36   2.53   4.55
198602   4.67   6.42   6.57   9.59   5.89   6.96   8.89   7.43   8.99   8.48
198603   2.39   1.32   5.19   4.73   3.77   5.81   5.54   6.70   8.29   5.83
198604  -0.81  -0.25   1.39   0.09   0.53  -2.10  -2.43  -0.24  -3.02   0.19
198605   4.84   5.20   4.19   1.90   4.15   4.89   5.60   5.66   7.73   6.72
198606  -4.38  -1.72  -0.29  -0.21   0.55   1.84   2.80   3.55   4.32   3.26
198607 -11.79  -8.78  -5.76  -4.59  -5.86  -4.22  -5.22  -4.92  -5.85  -7.51
198608  11.78  12.06   9.12   8.89   8.47   5.83   5.79   5.40   4.53   3.79
198609  -1.52  -2.89  -3.96  -5.16  -5.39  -9.05  -8.63 -11.21 -10.33 -11.46
198610   1.62   3.36   3.85   1.26   6.13   5.26   6.07   6.76   5.65   7.29
198611   0.35  -0.21   2.24   2.39   1.36   2.92   1.06   1.53   1.55   0.56
198612  -5.30  -3.88  -2.51  -3.81  -1.48  -2.70  -1.70  -3.02  -3.32  -2.19
198701  14.18  10.10  10.95  11.00  10.61  13.27  12.62  12.82  12.04  18.21
198702   8.30   8.14   6.25   5.89   6.82   5.37   2.29   2.77   3.21   5.27
198703   0.20   4.23  -1.44   1.04   0.14   3.38   0.90   1.84   2.32   4.09
198704  -5.00  -2.11   1.52  -3.23  -2.47  -3.09  -3.89  -2.34  -0.16   0.39
198705   1.26   2.48   0.66  -0.98   0.45  -0.41   1.51  -0.21   1.63   0.71
198706   1.94   4.50   4.93   4.64   5.95   4.39   4.35   4.59   4.73   3.76
198707   3.04   1.58   3.00   2.83   4.87   2.67   5.91   6.81   4.29   5.59
198708   3.10   5.06   5.54   5.28   3.11   3.27   4.15   3.44   3.64   4.10
198709  -2.61  -1.54  -1.50  -1.61  -5.54  -2.11  -1.67  -2.63  -0.95  -0.28
198710 -23.79 -15.83 -15.52 -18.63 -21.49 -23.78 -24.28 -20.53 -26.28 -26.74
198711  -5.92  -4.34  -5.72  -6.85  -8.63  -7.69  -8.06  -7.84  -8.68  -6.27
198712   2.03   4.11   4.58   6.47   6.81   6.26   6.61   8.23   8.21   8.06
198801   7.49   8.82  11.39   7.96   7.16   5.77   5.51   3.92   2.55  -2.11
198802   8.90  10.27   5.94   6.25   4.60   4.09   2.98   3.59   6.42   7.54
198803   0.20  -0.05  -0.37  -1.08  -4.15  -3.22  -1.16  -3.01  -1.88   0.17
198804  -0.30   0.00  -0.19   2.01  -0.28  -0.41   1.23   1.28   2.05   1.79
198805  -3.21   0.17   0.78   1.72  -0.61  -0.48   0.53   1.42  -0.40  -0.96
198806   9.79   8.05   8.76   4.01   5.05   4.41   4.85   3.58   4.41   3.95
198807  -2.40  -2.26  -1.09  -1.38  -0.11  -0.20  -0.56  -0.09  -0.61  -1.16
198808  -3.65  -3.31  -2.42  -4.07  -1.83  -2.33  -2.71  -2.00  -2.93  -3.01
198809   2.00   3.14   5.00   5.17   4.90   3.62   2.86   2.37   4.00   4.34
198810   0.58   1.03   0.95   2.00   3.10   0.70   2.66   0.85   3.55   1.79
198811  -4.00  -0.92  -2.14  -1.02  -1.94  -2.41  -0.73  -2.29  -1.27  -2.06
198812   2.52   3.42   1.84   2.28   1.81   1.95   1.81   1.44   2.91   2.13
198901   8.57   6.12   7.91   6.51   5.06   6.11   7.07   5.63   7.94   6.73
198902  -1.61  -1.32  -1.83  -2.05  -1.96  -2.84  -1.92  -1.00  -0.92   1.51
198903  -1.91   0.82  -0.14   2.00   3.28   2.05   0.75   4.39   3.39   4.58
198904   2.22   4.61   4.34   5.04   4.84   3.48   5.84   5.58   6.00   5.65
198905   3.40   5.22   1.30   3.84   3.75   5.55   3.45   4.12   5.20   5.36
198906  -3.38  -3.28   0.17   0.32  -0.16  -1.27  -0.64  -0.21  -0.40  -0.32
198907  -0.80   4.05   5.18   6.96   6.66   7.37   7.47   9.57  11.74   9.43
198908   1.06   3.43   3.23   2.92   3.89   2.61   0.42   1.63   1.20   2.15
198909  -3.09  -0.68  -2.33  -2.63  -0.30  -0.78  -0.28  -0.30   0.66   3.85
198910  -9.96  -7.65  -2.75  -3.55  -2.93  -3.10  -1.36  -2.08  -2.51  -4.33
198911  -2.59  -1.69   0.07  -0.13   1.46   2.51   4.23   1.68   2.45   1.26
198912  -1.11  -1.32  -1.26   2.13   2.45   1.88   3.93   3.40   2.37  -0.43
199001  -8.77  -3.91  -4.63  -6.40  -6.31  -7.07  -5.85  -6.66  -8.23 -10.96
199002   2.08   4.78   2.34   2.51   1.41   1.45   0.68   1.19   1.79   1.43
199003   1.50   1.87   2.78   2.91   0.11   1.18   2.08   2.08   3.22   3.89
199004  -7.62  -4.74  -3.98  -3.70  -2.16  -2.90  -2.65  -2.47  -2.31  -1.57
199005   4.17   8.70   7.91   8.42   9.56   7.33   8.66   9.06   8.46  13.28
199006  -2.37  -3.62  -2.32  -1.67  -0.69  -1.48  -0.88  -1.60   1.28   1.69
199007  -9.27  -7.72  -6.74  -3.49  -1.65  -1.44  -0.88   0.22   1.38  -1.76
199008 -16.39 -12.69 -10.25 -10.87  -9.24  -9.72  -9.67  -7.62  -8.40 -10.30
199009 -13.59 -12.83 -10.89  -7.66  -8.43  -2.64  -2.29  -4.28  -4.00  -6.54
199010 -11.15  -8.95  -6.47  -3.46  -3.71   0.14   0.57   0.72   0.34  -0.90
199011  13.67  13.97  12.41   7.49   7.78   8.36   6.75   5.72   5.33   5.50
199012  -0.69   3.02   5.79   4.06   6.23   4.07   3.63   2.83   2.07   1.69
199101   8.56  13.78  13.32   9.79   5.13   6.25   3.93   1.21   2.38   6.05
199102  20.65  15.12  11.07   5.58   7.86   7.34   6.99   5.62   6.55   9.37
199103   5.88   4.99   0.17   1.68   2.38   1.40   2.38   3.08   1.87   6.50
199104  -1.63   2.53   4.07   0.25  -0.52   1.58   0.79   0.78  -0.71  -1.48
199105   1.50   7.04   6.55   3.15   4.17   3.86   2.99   4.04   4.06   4.05
199106  -4.29  -5.36  -5.80  -4.74  -5.13  -4.75  -4.53  -3.70  -3.39  -4.63
199107   1.83   3.39   2.68   3.25   3.62   3.15   2.59   5.75   7.72   7.76
199108   5.69   4.50   2.89   0.52   2.26   2.00   0.97   3.28   3.65   5.82
199109  -6.33  -2.61  -0.47  -1.78  -0.55  -0.65  -1.26  -2.28  -1.10   0.66
199110   0.75  -2.01   1.33   1.47   2.03   0.21   2.66   2.99   1.79   3.77
199111  -8.74  -5.17  -5.17  -2.60  -2.94  -2.55  -3.13  -0.66  -5.30  -5.40
199112   2.59   4.14   9.73   8.77   8.42  10.67  14.74  13.87  14.59  17.72
199201   5.85   1.77   1.99   0.15  -1.50  -1.74  -3.24  -0.65  -2.27   2.44
199202   1.89   5.75   1.24   1.85   0.15   1.07   0.48   2.08   1.66   0.85
199203  -5.35  -1.70  -2.69  -1.11  -1.66  -1.55  -1.20  -2.89  -2.79  -4.04
199204   0.48   5.57   2.08   3.71   2.41   2.96   0.85   0.28  -1.19  -2.48
199205   3.47   1.80  -0.55  -0.20   0.07   0.54  -0.21   1.92   0.97   2.32
199206  -5.65  -3.41  -1.04  -1.21  -0.36  -1.07  -0.80  -2.99  -4.40  -4.10
199207   2.58   4.23   2.97   3.44   4.37   4.54   5.05   3.90   4.51   4.06
199208  -3.43  -2.09  -2.09  -0.39  -2.00  -0.55  -3.46  -2.66  -2.60  -4.52
199209  -0.21   0.10   2.13   0.63   2.19   1.10   1.56   0.15   2.32   4.31
199210   2.31   0.16  -1.00   1.52   0.26   0.80  -0.45   2.26   2.53   5.29
199211   7.74   4.25   4.41   3.94   4.07   1.77   4.28   4.50   3.80   8.50
199212  -1.54  -2.88  -0.29   1.56   2.87   1.69   2.79   1.08   2.31   6.07
199301   1.36  -3.53  -1.93   0.24   0.34   1.01   2.51   1.93   4.75   6.36
199302  -2.34  -1.80  -2.53  -2.46   0.49   3.11   1.86   1.14   2.27  -0.69
199303  -2.88   0.96   1.89   0.82   2.47   3.49   1.09   3.51   5.07   4.71
199304  -5.92   1.20  -5.72  -1.50  -2.85  -2.44  -2.68  -2.47  -3.89  -3.23
199305   5.60   3.48   2.87   2.88   1.27   1.76   1.30   4.74   3.11   8.10
199306  -2.87  -3.66  -1.03  -1.96   0.03   0.43   3.31   2.91   3.22   3.04
199307  -5.54  -1.17  -1.82  -0.13   0.55  -0.26  -0.25   3.08   1.26   0.81
199308   2.96   4.56   3.25   3.07   2.30   4.06   2.39   5.21   4.20   8.60
199309  -3.02  -1.30  -1.07  -1.12  -0.62   0.90   0.91   0.10   0.43   4.88
199310   9.50   3.79   2.83   1.34  -1.10  -0.03   0.71   1.38   0.45   0.86
199311   4.41   2.84   0.25  -1.36  -2.31  -3.81  -3.01  -2.50  -3.97  -4.81
199312   0.76  -1.38   1.67   1.89   3.01   2.12   2.17   2.51   2.23   3.08
199401   6.69   3.94   2.78   0.96   3.11   2.06   3.02   3.45   3.09   4.79
199402  -1.54  -1.58  -2.85  -3.22  -2.15  -2.30  -2.44  -2.52  -2.74  -1.18
199403  -4.89  -4.17  -4.24  -2.89  -4.28  -3.89  -5.05  -4.64  -5.37  -5.46
199404  -1.48   0.42   1.68   2.35   1.46   2.02   0.40   1.11  -1.03   0.34
199405   1.46   1.62   1.48   0.64   1.79   1.07   1.32   0.51   0.54  -2.35
199406  -4.33  -1.39  -2.16  -1.65  -3.32  -3.05  -1.60  -2.13  -3.48  -6.12
199407   2.99   3.70   2.42   3.34   2.13   4.65   4.45   1.84   2.10   2.51
199408   5.37   5.12   2.76   3.12   2.19   4.35   4.04   5.66   5.77   8.45
199409  -1.15  -2.33  -2.60  -2.79  -2.15  -2.19  -2.08  -2.18  -1.93   0.82
199410  -0.48   1.57   1.42   2.67   2.13   1.92   1.04   0.58   2.44   2.97
199411  -3.20  -2.98  -2.01  -3.68  -4.69  -3.72  -3.54  -2.49  -4.39  -5.32
199412  -2.17  -1.10   1.01  -0.16   1.77   2.58   1.73   0.69   2.46   1.50
199501   1.67   1.96   4.20   3.77   2.70   1.78   3.71   2.94   0.87  -1.83
199502   3.14   5.03   4.69   5.54   3.04   4.55   3.92   3.46   2.99   4.23
199503   0.38   3.38   3.37   3.10   2.21   1.75   2.60   2.46   2.06   3.99
199504   2.60   0.85   0.09   1.32   1.84   2.50   2.68   2.87   2.53   4.72
199505   2.11   3.90   4.19   3.64   3.10   4.41   3.52   4.15   2.83   2.67
199506   7.04   2.01   2.58   2.48   0.82   1.61   1.12   2.43   3.81   7.23
199507   5.80   4.27   2.82   3.08   4.24   3.10   4.13   2.14   4.37   6.53
199508   1.25  -0.36   2.27   2.18   0.73   1.68   1.42  -0.12   0.73   0.74
199509  -1.64   1.86   2.49   4.22   2.38   3.82   4.29   4.72   5.67   3.26
199510  -7.39  -7.43  -3.31  -3.82  -1.09  -0.90   0.34   0.23   0.31  -0.34
199511   4.90   7.57   5.03   5.62   5.45   4.21   3.86   5.28   4.14   1.31
199512  -2.46  -0.61   1.03   2.00   2.31   3.01   1.55   2.21   2.82  -1.39
199601   0.20   1.72   1.68   0.55   1.16   1.72   4.01   3.11   3.99   2.69
199602   4.46   2.53   0.97   1.82   0.96   1.71  -0.03   1.20   3.15   3.56
199603   4.37   3.44   2.94   2.23   1.54   0.40   1.40   0.82   0.14   0.47
199604  10.32   3.60   5.73   2.96   1.71   0.28   0.66   1.69   0.50   6.34
199605   0.95   3.39   2.58   3.49   1.76   1.45   2.07   3.89   2.32   5.01
199606  -6.89  -2.83  -1.22   0.82  -1.78   0.02   1.40   1.43  -1.61  -4.12
199607 -11.40  -7.50  -6.13  -3.89  -5.28  -4.22  -3.47  -4.42  -4.71 -10.85
199608   4.53   4.33   5.13   3.02   4.34   2.86   1.83   2.86   1.65   5.78
199609   5.16   2.84   3.29   5.00   3.64   3.89   5.48   5.48   6.56   8.02
199610  -7.82  -4.05  -0.61   2.67   1.51   4.22   2.55   3.71   2.93  -1.06
199611  11.86   8.42   4.98   6.35   7.32   5.90   8.50   8.03   6.12   1.58
199612   0.71  -1.10  -0.32   0.38  -0.63  -0.70  -2.64  -2.12  -2.75   0.83
199701   3.08   2.06   4.38   3.20   3.12   3.58   5.75   7.68   6.21   9.04
199702  -2.96   0.07   0.73   1.55   1.22   1.02   2.73   0.79  -1.61  -6.84
199703  -7.84  -4.17  -3.63  -5.28  -2.81  -2.60  -5.20  -3.27  -6.38  -4.44
199704  -2.86   1.57  -0.23   1.48   2.65   2.88   5.90   6.91   6.94   8.95
199705  17.50  12.28  10.99   6.45   5.75   6.85   5.80   7.25   5.34   6.12
199706   1.40   1.84   6.06   3.65   3.09   3.62   3.90   4.38   5.91   4.51
199707   4.08   4.58   5.27   7.63   4.55   8.32   5.78   6.70   7.47  15.24
199708   1.55   1.38  -2.16  -2.32  -2.49  -3.27  -4.22  -6.56  -6.73  -2.68
199709   4.02   6.88   5.38   4.70   5.32   6.39   4.98   4.92   6.23   6.92
199710  -5.94  -4.93   0.30  -3.37  -1.11  -3.67  -2.69  -3.24  -1.63  -7.87
199711  -1.81   2.81   5.26   5.53   2.82   5.20   4.26   3.30   1.75   1.17
199712  -2.90   0.01   2.43   2.28   1.44   1.22   3.38   5.38   0.72   1.40
199801   0.06  -0.60  -0.46  -1.33   0.80  -0.75   2.24  -0.47   1.29   2.62
199802   8.44   8.50   8.09   8.04   7.37   8.89   5.20   6.42   6.43   9.83
199803   4.52   2.72   4.48   3.62   5.03   5.53   5.01   6.08   5.62   6.51
199804   4.66  -0.76   0.39   0.31   1.75  -1.06  -0.02   2.04   0.46   5.53
199805  -8.58  -4.50  -2.69  -2.54  -2.03  -1.77  -2.16  -2.93   0.26  -3.46
199806  -3.73  -1.40   0.53   1.74   0.60   2.23   7.22   3.25   5.38   9.62
199807  -7.21  -5.56  -1.63  -2.55  -4.18  -4.06  -0.69  -1.61  -1.09   0.95
199808 -21.72 -19.08 -12.78 -14.54 -17.67 -16.14 -14.13 -13.85 -13.58 -16.85
199809  14.00   8.24   8.00   9.68   6.93   5.77   3.68   6.85   3.56   8.52
199810  13.29  11.39   9.79   8.52   6.62  10.75   8.22   9.46   7.77   4.21
199811   3.54   3.12   8.84   7.76   5.92   6.78   4.08   6.74   5.16   7.53
199812  -1.01   0.96  -2.37  -1.33   1.86   1.90   4.26   4.52   5.91  12.99
199901   2.12   1.51  -1.12  -1.49   1.93  -0.33   1.26   1.26   0.63   9.00
199902  -6.92  -5.60  -3.61  -2.25  -4.54  -0.63  -2.55  -2.27  -4.98  -4.65
199903  10.56   3.33   2.64   2.55   3.08  -0.45   2.26   2.45   2.59   5.68
199904  17.88  13.06  14.68  11.83  11.93   9.66   5.84  10.37   4.02  -0.84
199905   7.25   4.83   3.88   1.14  -0.29   0.14  -0.54  -0.88  -3.33  -2.91
199906   1.47   4.83   2.48   1.15   0.83  -0.05   3.69   1.30   5.48   8.58
199907  -4.04  -5.04  -1.76  -3.63  -3.38  -2.91  -5.00  -4.09  -2.24  -1.69
199908  -5.31  -4.57  -1.61  -3.91  -2.00  -1.09  -2.18   0.27  -1.94   0.99
199909  -6.32  -5.38  -9.78  -6.83  -6.69  -3.73  -1.78  -0.40  -1.53   0.28
199910  -3.87   1.02   1.16   4.95   9.52   5.15   4.85   7.92   7.39   5.97
199911   2.68   4.73  -1.01  -1.64  -2.55  -0.84   0.68   0.05   1.06  10.43
199912  -0.37   2.37  -2.65  -3.82  -1.08  -2.72  -4.73   2.80   4.94  21.88
200001  -4.49  -2.89  -5.82  -3.85  -2.64  -0.67  -1.28  -3.14  -8.68  -2.74
200002  -3.08  -6.75  -8.83  -6.21 -10.65  -3.96  -6.23  -3.26  -2.93  23.10
200003   8.64  13.58  14.23   9.15   8.91  12.06  11.22   8.57  13.19  -0.68
200004  -2.34   0.59   4.31   2.34  -0.66  -2.70 -11.87  -0.93  -4.19  -8.77
200005   1.13   5.15   5.92   4.31  -0.82   1.84   2.60  -3.36  -3.16 -11.53
200006  -5.31  -5.32  -5.17  -2.96   6.95  -3.54  -3.06   3.24   3.46  13.24
200007  -4.67   0.96  -6.07  -0.01  -3.72  -0.85   0.50   1.28  -0.13  -3.21
200008   6.95   8.16   3.36   4.33   6.71   2.29   3.12   4.67   6.26  14.12
200009 -12.53  -1.70  -7.79   3.78  -2.62   2.67   1.93   0.72  -1.39 -11.76
200010  -8.36   4.88   2.98   7.60   1.14   1.10   0.19  -1.30  -2.11  -7.77
200011 -23.50  -8.66  -3.50  -3.53   0.27  -8.80  -3.51  -7.07  -9.63 -24.63
200012 -10.82   0.34   0.31   6.79   1.14   3.99  -2.63   2.98   3.13   5.96
